recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2WHT5J7J5_SE_03,want,0,0,0,0
S2WHT5J7J5_SE_03,to,0,0,0,0
S2WHT5J7J5_SE_03,store,0,0,0,0
S2WHT5J7J5_SE_03,your,0,0,0,0
S2WHT5J7J5_SE_03,goods,0,0,0,0
S2WHT5J7J5_SE_03,and,0,0,0,0
S2WHT5J7J5_SE_03,products,0,0,0,0
S2WHT5J7J5_SE_03,er,0,0,0,0
S2WHT5J7J5_SE_03,for,0,0,0,0
S2WHT5J7J5_SE_03,sometime,0,0,0,0
S2WHT5J7J5_SE_03,or,0,0,0,0
S2WHT5J7J5_SE_03,for,0,0,0,0
S2WHT5J7J5_SE_03,some,0,0,0,0
S2WHT5J7J5_SE_03,months,0,0,0,0
S2WHT5J7J5_SE_03,you,0,0,0,0
S2WHT5J7J5_SE_03,can,0,0,0,0
S2WHT5J7J5_SE_03,rent,0,0,0,0
S2WHT5J7J5_SE_03,er,0,0,0,0
S2WHT5J7J5_SE_03,a,0,0,0,0
S2WHT5J7J5_SE_03,place,0,0,0,0
S2WHT5J7J5_SE_03,or,0,0,0,0
S2WHT5J7J5_SE_03,if,0,0,0,0
S2WHT5J7J5_SE_03,you,0,0,0,0
S2WHT5J7J5_SE_03,want,0,0,0,0
S2WHT5J7J5_SE_03,to,0,0,0,0
S2WHT5J7J5_SE_03,store,0,0,0,0
S2WHT5J7J5_SE_03,it,0,0,0,0
S2WHT5J7J5_SE_03,permanently,0,0,0,0
S2WHT5J7J5_SE_03,then,0,0,0,0
S2WHT5J7J5_SE_03,you,0,0,0,0
S2WHT5J7J5_SE_03,can,0,0,0,0
S2WHT5J7J5_SE_03,buy,0,0,0,0
S2WHT5J7J5_SE_03,any,0,0,0,0
S2WHT5J7J5_SE_03,place,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2WHT5J7J5_SE_04,if,0,0,0,0
S2WHT5J7J5_SE_04,you,0,0,0,0
S2WHT5J7J5_SE_04,have,0,0,0,0
S2WHT5J7J5_SE_04,the,0,0,0,0
S2WHT5J7J5_SE_04,loading,0,0,0,0
S2WHT5J7J5_SE_04,equipments,0,0,0,0
S2WHT5J7J5_SE_04,then,0,0,0,0
S2WHT5J7J5_SE_04,you,0,0,0,0
S2WHT5J7J5_SE_04,should,0,0,0,0
S2WHT5J7J5_SE_04,er,0,0,0,0
S2WHT5J7J5_SE_04,er,0,0,0,0
S2WHT5J7J5_SE_04,prefer,0,0,0,0
S2WHT5J7J5_SE_04,the,0,0,0,0
S2WHT5J7J5_SE_04,go,0,0,0,0
S2WHT5J7J5_SE_04,down,0,0,0,0
S2WHT5J7J5_SE_04,or,0,0,0,0
S2WHT5J7J5_SE_04,er,0,0,0,0
S2WHT5J7J5_SE_04,er,0,0,0,0
S2WHT5J7J5_SE_04,any,0,0,0,0
S2WHT5J7J5_SE_04,weak,0,0,0,0
S2WHT5J7J5_SE_04,place,0,0,0,0
S2WHT5J7J5_SE_04,er,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2WHT5J7J5_SE_05,insurance,0,0,0,0
S2WHT5J7J5_SE_05,is,0,0,0,0
S2WHT5J7J5_SE_05,er,0,0,0,0
S2WHT5J7J5_SE_05,very,0,0,0,0
S2WHT5J7J5_SE_05,useful,0,0,0,0
S2WHT5J7J5_SE_05,and,0,0,0,0
S2WHT5J7J5_SE_05,er,0,0,0,0
S2WHT5J7J5_SE_05,if,0,0,0,0
S2WHT5J7J5_SE_05,any,0,0,0,0
S2WHT5J7J5_SE_05,accident,0,0,0,0
S2WHT5J7J5_SE_05,er,0,0,0,0
S2WHT5J7J5_SE_05,or,0,0,0,0
S2WHT5J7J5_SE_05,any,0,0,0,0
S2WHT5J7J5_SE_05,er,0,0,0,0
S2WHT5J7J5_SE_05,damage,0,0,0,0
S2WHT5J7J5_SE_05,you,0,0,0,0
S2WHT5J7J5_SE_05,get,0,0,0,0
S2WHT5J7J5_SE_05,in,0,0,0,0
S2WHT5J7J5_SE_05,your,0,0,0,0
S2WHT5J7J5_SE_05,products,0,0,0,0
S2WHT5J7J5_SE_05,then,0,0,0,0
S2WHT5J7J5_SE_05,if,0,0,0,0
S2WHT5J7J5_SE_05,you,0,0,0,0
S2WHT5J7J5_SE_05,have,0,0,0,0
S2WHT5J7J5_SE_05,insurance,0,0,0,0
S2WHT5J7J5_SE_05,then,0,0,0,0
S2WHT5J7J5_SE_05,it,0,0,0,0
S2WHT5J7J5_SE_05,will,0,0,0,0
S2WHT5J7J5_SE_05,be,0,0,0,0
S2WHT5J7J5_SE_05,useful,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2XP3M3EQ9_SC_01,last,0,0,0,0
S2XP3M3EQ9_SC_01,week,0,0,0,0
S2XP3M3EQ9_SC_01,i,0,0,0,0
S2XP3M3EQ9_SC_01,attended,0,0,0,0
S2XP3M3EQ9_SC_01,the,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,on,0,0,0,0
S2XP3M3EQ9_SC_01,personality,0,0,0,0
S2XP3M3EQ9_SC_01,grooming,0,0,0,0
S2XP3M3EQ9_SC_01,this,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,was,0,0,0,0
S2XP3M3EQ9_SC_01,incomp-,0,0,0,0
S2XP3M3EQ9_SC_01,the,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,we,0,0,0,0
S2XP3M3EQ9_SC_01,have,0,0,0,0
S2XP3M3EQ9_SC_01,we,0,0,0,0
S2XP3M3EQ9_SC_01,have,0,0,0,0
S2XP3M3EQ9_SC_01,er,0,0,0,0
S2XP3M3EQ9_SC_01,communication,0,0,0,0
S2XP3M3EQ9_SC_01,techniques,0,0,0,0
S2XP3M3EQ9_SC_01,er,0,0,0,0
S2XP3M3EQ9_SC_01,how,0,0,0,0
S2XP3M3EQ9_SC_01,to,0,0,0,0
S2XP3M3EQ9_SC_01,how,0,0,0,0
S2XP3M3EQ9_SC_01,to,0,0,0,0
S2XP3M3EQ9_SC_01,use,0,0,0,0
S2XP3M3EQ9_SC_01,our,0,0,0,0
S2XP3M3EQ9_SC_01,while,0,0,0,0
S2XP3M3EQ9_SC_01,communicating,0,0,0,0
S2XP3M3EQ9_SC_01,these,0,0,0,0
S2XP3M3EQ9_SC_01,stuff,0,0,0,0
S2XP3M3EQ9_SC_01,in,0,0,0,0
S2XP3M3EQ9_SC_01,the,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,i,0,0,0,0
S2XP3M3EQ9_SC_01,did,0,0,0,0
S2XP3M3EQ9_SC_01,this,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,because,0,0,0,0
S2XP3M3EQ9_SC_01,i,0,0,0,0
S2XP3M3EQ9_SC_01,want,0,0,0,0
S2XP3M3EQ9_SC_01,to,0,0,0,0
S2XP3M3EQ9_SC_01,present,0,0,0,0
S2XP3M3EQ9_SC_01,myself,0,0,0,0
S2XP3M3EQ9_SC_01,effectively,0,0,0,0
S2XP3M3EQ9_SC_01,at,0,0,0,0
S2XP3M3EQ9_SC_01,interviews,0,0,0,0
S2XP3M3EQ9_SC_01,and,0,0,0,0
S2XP3M3EQ9_SC_01,at,0,0,0,0
S2XP3M3EQ9_SC_01,the,0,0,0,0
S2XP3M3EQ9_SC_01,conferences,0,0,0,0
S2XP3M3EQ9_SC_01,at,0,0,0,0
S2XP3M3EQ9_SC_01,the,0,0,0,0
S2XP3M3EQ9_SC_01,presentation,0,0,0,0
S2XP3M3EQ9_SC_01,this,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,have,0,0,0,0
S2XP3M3EQ9_SC_01,on,0,0,0,0
S2XP3M3EQ9_SC_01,to,0,0,0,0
S2XP3M3EQ9_SC_01,give,0,0,0,0
S2XP3M3EQ9_SC_01,good,0,0,0,0
S2XP3M3EQ9_SC_01,speech,0,0,0,0
S2XP3M3EQ9_SC_01,er,0,0,0,0
S2XP3M3EQ9_SC_01,i,0,0,0,0
S2XP3M3EQ9_SC_01,would,0,0,0,0
S2XP3M3EQ9_SC_01,recommended,0,0,0,0
S2XP3M3EQ9_SC_01,recommend,0,0,0,0
S2XP3M3EQ9_SC_01,this,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,this,0,0,0,0
S2XP3M3EQ9_SC_01,course,0,0,0,0
S2XP3M3EQ9_SC_01,was,0,0,0,0
S2XP3M3EQ9_SC_01,good,0,0,0,0
S2XP3M3EQ9_SC_01,for,0,0,0,0
S2XP3M3EQ9_SC_01,student,0,0,0,0
S2XP3M3EQ9_SC_01,and,0,0,0,0
S2XP3M3EQ9_SC_01,officials,0,0,0,0
S2XP3M3EQ9_SC_01,for,0,0,0,0
S2XP3M3EQ9_SC_01,official,0,0,0,0
S2XP3M3EQ9_SC_01,also,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2XP3M3EQ9_SD_01,here,0,0,0,0
S2XP3M3EQ9_SD_01,at,0,0,0,0
S2XP3M3EQ9_SD_01,the,0,0,0,0
S2XP3M3EQ9_SD_01,chart,0,0,0,0
S2XP3M3EQ9_SD_01,about,0,0,0,0
S2XP3M3EQ9_SD_01,sup-,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,about,0,0,0,0
S2XP3M3EQ9_SD_01,analysis,0,0,0,0
S2XP3M3EQ9_SD_01,of,0,0,0,0
S2XP3M3EQ9_SD_01,complaints,0,0,0,0
S2XP3M3EQ9_SD_01,from,0,0,0,0
S2XP3M3EQ9_SD_01,dealers,0,0,0,0
S2XP3M3EQ9_SD_01,of,0,0,0,0
S2XP3M3EQ9_SD_01,the,0,0,0,0
S2XP3M3EQ9_SD_01,company,0,0,0,0
S2XP3M3EQ9_SD_01,super,0,0,0,0
S2XP3M3EQ9_SD_01,clean,0,0,0,0
S2XP3M3EQ9_SD_01,places,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,super,0,0,0,0
S2XP3M3EQ9_SD_01,clean,0,0,0,0
S2XP3M3EQ9_SD_01,please,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,washing,0,0,0,0
S2XP3M3EQ9_SD_01,machine,0,0,0,0
S2XP3M3EQ9_SD_01,manufacturer,0,0,0,0
S2XP3M3EQ9_SD_01,is,0,0,0,0
S2XP3M3EQ9_SD_01,given,0,0,0,0
S2XP3M3EQ9_SD_01,on,1,1,0,0
S2XP3M3EQ9_SD_01,the,0,0,0,0
S2XP3M3EQ9_SD_01,x,0,0,0,0
S2XP3M3EQ9_SD_01,axis,0,0,0,0
S2XP3M3EQ9_SD_01,there,0,0,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,years,0,0,0,0
S2XP3M3EQ9_SD_01,from,0,0,0,0
S2XP3M3EQ9_SD_01,two,0,0,0,0
S2XP3M3EQ9_SD_01,thousand,0,0,0,0
S2XP3M3EQ9_SD_01,seven,0,0,0,0
S2XP3M3EQ9_SD_01,to,0,0,0,0
S2XP3M3EQ9_SD_01,two,0,0,0,0
S2XP3M3EQ9_SD_01,thousand,0,0,0,0
S2XP3M3EQ9_SD_01,ten,0,0,0,0
S2XP3M3EQ9_SD_01,and,0,0,0,0
S2XP3M3EQ9_SD_01,on,0,0,0,0
S2XP3M3EQ9_SD_01,the,0,0,0,0
S2XP3M3EQ9_SD_01,y,0,0,0,0
S2XP3M3EQ9_SD_01,axis,0,0,0,0
S2XP3M3EQ9_SD_01,there,0,0,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,perc-,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,there,0,0,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,percentage,0,0,0,0
S2XP3M3EQ9_SD_01,of,0,0,0,0
S2XP3M3EQ9_SD_01,total,0,0,0,0
S2XP3M3EQ9_SD_01,complaints,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,there,1,1,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,complaints,0,0,0,0
S2XP3M3EQ9_SD_01,about,0,0,0,0
S2XP3M3EQ9_SD_01,stock,0,0,0,0
S2XP3M3EQ9_SD_01,availability-,0,0,0,0
S2XP3M3EQ9_SD_01,availability,0,0,0,0
S2XP3M3EQ9_SD_01,faulty,0,0,0,0
S2XP3M3EQ9_SD_01,goods,0,0,0,0
S2XP3M3EQ9_SD_01,delivery,0,0,0,0
S2XP3M3EQ9_SD_01,problems,0,0,0,0
S2XP3M3EQ9_SD_01,and,0,0,0,0
S2XP3M3EQ9_SD_01,other,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,throughout,0,0,0,0
S2XP3M3EQ9_SD_01,er,1,1,0,0
S2XP3M3EQ9_SD_01,thoughout,0,0,0,0
S2XP3M3EQ9_SD_01,two,0,0,0,0
S2XP3M3EQ9_SD_01,thousand,0,0,0,0
S2XP3M3EQ9_SD_01,seven,0,0,0,0
S2XP3M3EQ9_SD_01,to,0,0,0,0
S2XP3M3EQ9_SD_01,two,0,0,0,0
S2XP3M3EQ9_SD_01,tho-,0,0,0,0
S2XP3M3EQ9_SD_01,two,0,0,0,0
S2XP3M3EQ9_SD_01,thousand,0,0,0,0
S2XP3M3EQ9_SD_01,eight,0,0,0,0
S2XP3M3EQ9_SD_01,other,0,0,0,0
S2XP3M3EQ9_SD_01,complaints,0,0,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,less,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,in,0,0,0,0
S2XP3M3EQ9_SD_01,two,0,0,0,0
S2XP3M3EQ9_SD_01,thousand,1,1,0,0
S2XP3M3EQ9_SD_01,seven,0,0,0,0
S2XP3M3EQ9_SD_01,faulty,0,0,0,0
S2XP3M3EQ9_SD_01,goo-,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,fau-,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,complaints,0,0,0,0
S2XP3M3EQ9_SD_01,about,0,0,0,0
S2XP3M3EQ9_SD_01,faulty,0,0,0,0
S2XP3M3EQ9_SD_01,goods,0,0,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,much,0,0,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,more,0,0,0,0
S2XP3M3EQ9_SD_01,in,0,0,0,0
S2XP3M3EQ9_SD_01,two,0,0,0,0
S2XP3M3EQ9_SD_01,thousand,0,0,0,0
S2XP3M3EQ9_SD_01,ten,0,0,0,0
S2XP3M3EQ9_SD_01,there,0,0,0,0
S2XP3M3EQ9_SD_01,were,1,1,0,0
S2XP3M3EQ9_SD_01,many,0,0,0,0
S2XP3M3EQ9_SD_01,complaints,0,0,0,0
S2XP3M3EQ9_SD_01,near,0,0,0,0
S2XP3M3EQ9_SD_01,about,0,0,0,0
S2XP3M3EQ9_SD_01,fifty,0,0,0,0
S2XP3M3EQ9_SD_01,five,0,0,0,0
S2XP3M3EQ9_SD_01,percent,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,er,0,0,0,0
S2XP3M3EQ9_SD_01,about,0,0,0,0
S2XP3M3EQ9_SD_01,delivery,0,0,0,0
S2XP3M3EQ9_SD_01,pro-,0,0,0,0
S2XP3M3EQ9_SD_01,there,0,0,0,0
S2XP3M3EQ9_SD_01,are,0,0,0,0
S2XP3M3EQ9_SD_01,fifty,0,0,0,0
S2XP3M3EQ9_SD_01,five,0,0,0,0
S2XP3M3EQ9_SD_01,percent,0,0,0,0
S2XP3M3EQ9_SD_01,complaints,0,0,0,0
S2XP3M3EQ9_SD_01,about,0,0,0,0
S2XP3M3EQ9_SD_01,delivery,0,0,0,0
S2XP3M3EQ9_SD_01,problems,0,0,0,0
S2XP3M3EQ9_SD_01,and,0,0,0,0
S2XP3M3EQ9_SD_01,stock,0,0,0,0
S2XP3M3EQ9_SD_01,availabili-,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2XP3M3EQ9_SE_01,after,0,0,0,0
S2XP3M3EQ9_SE_01,completing,0,0,0,0
S2XP3M3EQ9_SE_01,my,0,0,0,0
S2XP3M3EQ9_SE_01,studies,0,0,0,0
S2XP3M3EQ9_SE_01,i,0,0,0,0
S2XP3M3EQ9_SE_01,will,0,0,0,0
S2XP3M3EQ9_SE_01,work,0,0,0,0
S2XP3M3EQ9_SE_01,with,0,0,0,0
S2XP3M3EQ9_SE_01,company,0,0,0,0
S2XP3M3EQ9_SE_01,company,0,0,0,0
S2XP3M3EQ9_SE_01,with,0,0,0,0
S2XP3M3EQ9_SE_01,er,0,0,0,0
S2XP3M3EQ9_SE_01,some,0,0,0,0
S2XP3M3EQ9_SE_01,low,0,0,0,0
S2XP3M3EQ9_SE_01,salary,0,0,0,0
S2XP3M3EQ9_SE_01,that,0,0,0,0
S2XP3M3EQ9_SE_01,will,0,0,0,0
S2XP3M3EQ9_SE_01,benefit,0,0,0,0
S2XP3M3EQ9_SE_01,for,0,0,0,0
S2XP3M3EQ9_SE_01,that,0,0,0,0
S2XP3M3EQ9_SE_01,company,0,0,0,0
S2XP3M3EQ9_SE_01,and,0,0,0,0
S2XP3M3EQ9_SE_01,other,0,0,0,0
S2XP3M3EQ9_SE_01,thing,0,0,0,0
S2XP3M3EQ9_SE_01,will,0,0,0,0
S2XP3M3EQ9_SE_01,be,0,0,0,0
S2XP3M3EQ9_SE_01,er,0,0,0,0
S2XP3M3EQ9_SE_01,other,0,0,0,0
S2XP3M3EQ9_SE_01,thing,0,0,0,0
S2XP3M3EQ9_SE_01,is,0,0,0,0
S2XP3M3EQ9_SE_01,er,0,0,0,0
S2XP3M3EQ9_SE_01,he,0,0,0,0
S2XP3M3EQ9_SE_01,he,0,0,0,0
S2XP3M3EQ9_SE_01,company,0,0,0,0
S2XP3M3EQ9_SE_01,will,0,0,0,0
S2XP3M3EQ9_SE_01,get,0,0,0,0
S2XP3M3EQ9_SE_01,advertising,0,0,0,0
S2XP3M3EQ9_SE_01,from,0,0,0,0
S2XP3M3EQ9_SE_01,this,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2XP3M3EQ9_SE_02,individuals,0,0,0,0
S2XP3M3EQ9_SE_02,are,0,0,0,0
S2XP3M3EQ9_SE_02,better,0,0,0,0
S2XP3M3EQ9_SE_02,to,0,0,0,0
S2XP3M3EQ9_SE_02,because,0,0,0,0
S2XP3M3EQ9_SE_02,er,0,0,0,0
S2XP3M3EQ9_SE_02,er,0,0,0,0
S2XP3M3EQ9_SE_02,will,0,0,0,0
S2XP3M3EQ9_SE_02,work,0,0,0,0
S2XP3M3EQ9_SE_02,more,0,0,0,0
S2XP3M3EQ9_SE_02,responsible,0,0,0,0
S2XP3M3EQ9_SE_02,will,0,0,0,0
S2XP3M3EQ9_SE_02,work,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2XP3M3EQ9_SE_03,maximum,0,0,0,0
S2XP3M3EQ9_SE_03,four,0,0,0,0
S2XP3M3EQ9_SE_03,years,1,0,0,0
S2XP3M3EQ9_SE_03,scholarship,0,0,0,0
S2XP3M3EQ9_SE_03,assure-,0,0,0,0
S2XP3M3EQ9_SE_03,assured,0,0,0,0
S2XP3M3EQ9_SE_03,er,0,0,0,0
S2XP3M3EQ9_SE_03,the,0,0,0,0
S2XP3M3EQ9_SE_03,schol-,0,0,0,0
S2XP3M3EQ9_SE_03,the,0,0,0,0
S2XP3M3EQ9_SE_03,sponsorship,0,0,0,0
S2XP3M3EQ9_SE_03,program,0,0,0,0
S2XP3M3EQ9_SE_03,should,0,0,0,0
S2XP3M3EQ9_SE_03,last,0,0,0,0
S2XP3M3EQ9_SE_03,maximum,0,0,0,0
S2XP3M3EQ9_SE_03,four,0,0,0,0
S2XP3M3EQ9_SE_03,years,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2XP3M3EQ9_SE_04,there,0,0,0,0
S2XP3M3EQ9_SE_04,are,0,0,0,0
S2XP3M3EQ9_SE_04,possibilities,0,0,0,0
S2XP3M3EQ9_SE_04,where,0,0,0,0
S2XP3M3EQ9_SE_04,the,0,0,0,0
S2XP3M3EQ9_SE_04,person,0,0,0,0
S2XP3M3EQ9_SE_04,who,0,0,0,0
S2XP3M3EQ9_SE_04,is,0,0,0,0
S2XP3M3EQ9_SE_04,given,0,0,0,0
S2XP3M3EQ9_SE_04,scholarship,0,0,0,0
S2XP3M3EQ9_SE_04,will,0,0,0,0
S2XP3M3EQ9_SE_04,misuse,0,0,0,0
S2XP3M3EQ9_SE_04,er,0,0,0,0
S2XP3M3EQ9_SE_04,money,0,0,0,0
S2XP3M3EQ9_SE_04,er,0,0,0,0
S2XP3M3EQ9_SE_04,it,0,0,0,0
S2XP3M3EQ9_SE_04,may,0,0,0,0
S2XP3M3EQ9_SE_04,be,0,0,0,0
S2XP3M3EQ9_SE_04,possible,0,0,0,0
S2XP3M3EQ9_SE_04,that,0,0,0,0
S2XP3M3EQ9_SE_04,they,0,0,0,0
S2XP3M3EQ9_SE_04,that,0,0,0,0
S2XP3M3EQ9_SE_04,he,0,0,0,0
S2XP3M3EQ9_SE_04,or,0,0,0,0
S2XP3M3EQ9_SE_04,she,0,0,0,0
S2XP3M3EQ9_SE_04,is,0,0,0,0
S2XP3M3EQ9_SE_04,er,0,0,0,0
S2XP3M3EQ9_SE_04,he,0,0,0,0
S2XP3M3EQ9_SE_04,or,0,0,0,0
S2XP3M3EQ9_SE_04,she,0,0,0,0
S2XP3M3EQ9_SE_04,get,0,0,0,0
S2XP3M3EQ9_SE_04,more,0,0,0,0
S2XP3M3EQ9_SE_04,money,0,0,0,0
S2XP3M3EQ9_SE_04,then,0,0,0,0
S2XP3M3EQ9_SE_04,his,0,0,0,0
S2XP3M3EQ9_SE_04,or,0,0,0,0
S2XP3M3EQ9_SE_04,her,0,0,0,0
S2XP3M3EQ9_SE_04,necessary,1,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2XP3M3EQ9_SE_05,he,0,0,0,0
S2XP3M3EQ9_SE_05,can,0,0,0,0
S2XP3M3EQ9_SE_05,er,0,0,0,0
S2XP3M3EQ9_SE_05,incomp-,0,0,0,0
S2XP3M3EQ9_SE_05,the,0,0,0,0
S2XP3M3EQ9_SE_05,company,0,0,0,0
S2XP3M3EQ9_SE_05,can,0,0,0,0
S2XP3M3EQ9_SE_05,judge,0,0,0,0
S2XP3M3EQ9_SE_05,by,0,0,0,0
S2XP3M3EQ9_SE_05,accessing,0,0,0,0
S2XP3M3EQ9_SE_05,the,0,0,0,0
S2XP3M3EQ9_SE_05,accessing,0,0,0,0
S2XP3M3EQ9_SE_05,er,0,0,0,0
S2XP3M3EQ9_SE_05,the,0,0,0,0
S2XP3M3EQ9_SE_05,improvement,0,0,0,0
S2XP3M3EQ9_SE_05,in,0,0,0,0
S2XP3M3EQ9_SE_05,organization,0,0,0,0
S2XP3M3EQ9_SE_05,or,0,0,0,0
S2XP3M3EQ9_SE_05,an,0,0,0,0
S2XP3M3EQ9_SE_05,individual,0,0,0,0
S2XP3M3EQ9_SE_05,who,0,0,0,0
S2XP3M3EQ9_SE_05,had,0,0,0,0
S2XP3M3EQ9_SE_05,who,0,0,0,0
S2XP3M3EQ9_SE_05,had,0,0,0,0
S2XP3M3EQ9_SE_05,been,0,0,0,0
S2XP3M3EQ9_SE_05,given,0,0,0,0
S2XP3M3EQ9_SE_05,company,0,0,0,0
S2XP3M3EQ9_SE_05,who,0,0,0,0
S2XP3M3EQ9_SE_05,had,0,0,0,0
S2XP3M3EQ9_SE_05,who,0,0,0,0
S2XP3M3EQ9_SE_05,had,0,0,0,0
S2XP3M3EQ9_SE_05,been,0,0,0,0
S2XP3M3EQ9_SE_05,given,0,0,0,0
S2XP3M3EQ9_SE_05,scholarship,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S2Y5PKHZA8_SD_01,this,0,0,0,0
S2Y5PKHZA8_SD_01,be,0,0,0,0
S2Y5PKHZA8_SD_01,two,0,0,0,0
S2Y5PKHZA8_SD_01,thousand,0,0,0,0
S2Y5PKHZA8_SD_01,five,0,0,0,0
S2Y5PKHZA8_SD_01,to,0,0,0,0
S2Y5PKHZA8_SD_01,two,0,0,0,0
S2Y5PKHZA8_SD_01,thousand,0,0,0,0
S2Y5PKHZA8_SD_01,eight,0,0,0,0
S2Y5PKHZA8_SD_01,is,0,0,0,0
S2Y5PKHZA8_SD_01,suggest,0,0,0,0
S2Y5PKHZA8_SD_01,so,0,0,0,0
S2Y5PKHZA8_SD_01,business,0,0,0,0
S2Y5PKHZA8_SD_01,management,0,0,0,0
S2Y5PKHZA8_SD_01,between,0,0,0,0
S2Y5PKHZA8_SD_01,two,0,0,0,0
S2Y5PKHZA8_SD_01,thousand,0,0,0,0
S2Y5PKHZA8_SD_01,five,0,0,0,0
S2Y5PKHZA8_SD_01,and,0,0,0,0
S2Y5PKHZA8_SD_01,two,0,0,0,0
S2Y5PKHZA8_SD_01,thousand,0,0,0,0
S2Y5PKHZA8_SD_01,eight,0,0,0,1
recording, word, gold, pm_only, pm_lm, pm_lm_slm
S32DT6JZW7_SC_01,k,0,0,0,0
S32DT6JZW7_SC_01,there,0,0,0,0
S32DT6JZW7_SC_01,are,0,0,0,0
S32DT6JZW7_SC_01,many,0,0,0,0
S32DT6JZW7_SC_01,there,0,0,0,0
S32DT6JZW7_SC_01,are,0,0,0,0
S32DT6JZW7_SC_01,many,0,0,0,0
S32DT6JZW7_SC_01,company,0,0,0,0
S32DT6JZW7_SC_01,in,0,0,0,0
S32DT6JZW7_SC_01,india,1,0,0,0
S32DT6JZW7_SC_01,there,0,0,0,0
S32DT6JZW7_SC_01,are,0,0,0,0
S32DT6JZW7_SC_01,many,0,0,0,0
S32DT6JZW7_SC_01,kind,0,0,0,0
S32DT6JZW7_SC_01,of,0,0,0,0
S32DT6JZW7_SC_01,company,0,0,0,0
S32DT6JZW7_SC_01,in,0,0,0,0
S32DT6JZW7_SC_01,er,0,0,0,0
S32DT6JZW7_SC_01,india,1,1,0,0
S32DT6JZW7_SC_01,company,0,0,0,0
S32DT6JZW7_SC_01,er,1,1,0,0
S32DT6JZW7_SC_01,there,0,0,0,0
S32DT6JZW7_SC_01,are,0,0,0,0
S32DT6JZW7_SC_01,many,0,0,0,0
S32DT6JZW7_SC_01,website,0,0,0,0
S32DT6JZW7_SC_01,of,0,0,0,0
S32DT6JZW7_SC_01,er,0,0,0,0
S32DT6JZW7_SC_01,of,0,0,0,0
S32DT6JZW7_SC_01,er,0,0,0,0
S32DT6JZW7_SC_01,internet,0,0,0,0
S32DT6JZW7_SC_01,of,0,0,0,0
S32DT6JZW7_SC_01,company,1,0,0,0
S32DT6JZW7_SC_01,er,0,0,0,0
